ORDER_ID,RETAILER_ID,INVOICE_DATE,MONTH,DAY,YEAR,PRODUCT_ID,PRICE_PER_UNIT,UNITS_SOLD,OPERATING_MARGIN,SALES_METHOD,PRODUCT_NAME,RETAILER,REGION,STATE,CITY,TOTAL_SALES
5991,S00SALBI,2021-04-23,4,23,2021,140,67.0,94,0.36,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,6298.0
5997,S00SALBI,2021-05-24,5,24,2021,140,64.0,98,0.36,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,6272.0
6003,S00SALBI,2021-06-23,6,23,2021,140,69.0,131,0.39,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,9039.0
6009,S00SALBI,2021-07-22,7,22,2021,140,67.0,123,0.38,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,8241.0
6015,S00SALBI,2021-08-23,8,23,2021,140,65.0,94,0.4,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,6110.0
6021,S00SALBI,2021-09-24,9,24,2021,140,56.0,119,0.37,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,6664.0
6027,S00SALBI,2021-10-23,10,23,2021,140,56.0,85,0.38,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,4760.0
6033,S00SALBI,2021-11-23,11,23,2021,140,55.0,111,0.37,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,6105.0
6039,S00SALBI,2021-12-22,12,22,2021,140,58.0,135,0.37,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,7830.0
6045,S00SALBI,2021-01-26,1,26,2021,140,42.0,128,0.36,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,5376.0
6051,S00SALBI,2021-02-26,2,26,2021,140,41.0,104,0.38,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,4264.0
6057,S00SALBI,2021-03-25,3,25,2021,140,50.0,98,0.38,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,4900.0
6063,S00SALBI,2021-04-26,4,26,2021,140,69.0,101,0.38,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,6969.0
6069,S00SALBI,2021-05-27,5,27,2021,140,69.0,115,0.39,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,7935.0
6075,S00SALBI,2021-06-26,6,26,2021,140,74.0,162,0.36,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,11988.0
6081,S00SALBI,2021-07-25,7,25,2021,140,69.0,140,0.38,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,9660.0
6087,S00SALBI,2021-08-26,8,26,2021,140,70.0,126,0.38,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,8820.0
6093,S00SALBI,2021-09-27,9,27,2021,140,59.0,133,0.36,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,7847.0
6099,S00SALBI,2021-10-26,10,26,2021,140,68.0,105,0.37,Online,Women's Apparel,Sports Direct,South,Alabama,Birmingham,7140.0
6105,S00SMIJA,2021-11-26,11,26,2021,140,72.0,140,0.39,Online,Women's Apparel,Sports Direct,South,Mississippi,Jackson,10080.0
6111,S00SMIJA,2021-12-25,12,25,2021,140,72.0,131,0.35,Online,Women's Apparel,Sports Direct,South,Mississippi,Jackson,9432.0
6117,S00SMIJA,2021-01-13,1,13,2021,140,36.0,117,0.39,Online,Women's Apparel,Sports Direct,South,Mississippi,Jackson,4212.0
6123,S00SMIJA,2021-02-13,2,13,2021,140,37.0,98,0.36,Online,Women's Apparel,Sports Direct,South,Mississippi,Jackson,3626.0
6129,S00STEKN,2021-03-12,3,12,2021,140,48.0,95,0.36,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,4560.0
6135,S00STEKN,2021-04-13,4,13,2021,140,63.0,105,0.4,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,6615.0
6141,S00STEKN,2021-05-14,5,14,2021,140,64.0,120,0.4,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,7680.0
6147,S00STEKN,2021-06-13,6,13,2021,140,67.0,150,0.35,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,10050.0
6153,S00STEKN,2021-07-12,7,12,2021,140,67.0,143,0.38,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,9581.0
6159,S00STEKN,2021-08-13,8,13,2021,140,68.0,119,0.35,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,8092.0
6165,S00STEKN,2021-09-14,9,14,2021,140,59.0,131,0.4,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,7729.0
6171,S00STEKN,2021-10-13,10,13,2021,140,64.0,102,0.39,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,6528.0
6177,S00STEKN,2021-11-13,11,13,2021,140,65.0,124,0.35,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,8060.0
6183,S00STEKN,2021-12-12,12,12,2021,140,64.0,135,0.35,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,8640.0
6189,S00STEKN,2021-01-09,1,9,2021,140,37.0,239,0.6,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,8843.0
6195,S00STEKN,2021-02-07,2,7,2021,140,34.0,216,0.65,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,7344.0
6201,S00STEKN,2021-03-05,3,5,2021,140,32.0,189,0.63,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,6048.0
6207,S00STEKN,2021-04-06,4,6,2021,140,39.0,209,0.63,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,8151.0
6213,S00STEKN,2021-05-05,5,5,2021,140,59.0,200,0.6,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,11800.0
6219,S00STEKN,2021-06-07,6,7,2021,140,65.0,250,0.64,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,16250.0
6225,S00STEKN,2021-07-05,7,5,2021,140,66.0,244,0.65,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,16104.0
6231,S00STEKN,2021-08-06,8,6,2021,140,58.0,278,0.61,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,16124.0
6237,S00STEKN,2021-09-05,9,5,2021,140,52.0,232,0.6,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,12064.0
6243,S00STEKN,2021-10-07,10,7,2021,140,56.0,225,0.65,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,12600.0
6249,S00STEKN,2021-11-06,11,6,2021,140,74.0,206,0.63,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,15244.0
6255,S00STEKN,2021-12-05,12,5,2021,140,68.0,228,0.6,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,15504.0
6261,S00STEKN,2021-01-06,1,6,2021,140,34.0,196,0.64,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,6664.0
6267,S00STEKN,2021-02-04,2,4,2021,140,29.0,203,0.6,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,5887.0
6273,S00STEKN,2021-03-02,3,2,2021,140,27.0,169,0.62,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,4563.0
6279,S00STEKN,2021-04-03,4,3,2021,140,32.0,189,0.61,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,6048.0
6285,S00STEKN,2021-05-02,5,2,2021,140,51.0,203,0.62,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,10353.0
6291,S00STEKN,2021-06-04,6,4,2021,140,67.0,231,0.6,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,15477.0
6297,S00STEKN,2021-07-02,7,2,2021,140,64.0,263,0.63,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,16832.0
6303,S00STEKN,2021-08-03,8,3,2021,140,54.0,231,0.64,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,12474.0
6309,S00STEKN,2021-09-02,9,2,2021,140,41.0,203,0.61,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,8323.0
6315,S00STEKN,2021-10-04,10,4,2021,140,48.0,176,0.63,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,8448.0
6321,S00STEKN,2021-11-03,11,3,2021,140,72.0,210,0.64,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,15120.0
6327,S00STEKN,2021-12-02,12,2,2021,140,69.0,225,0.65,Online,Women's Apparel,Sports Direct,South,Tennessee,Knoxville,15525.0
6333,S00STEDA,2021-01-13,1,13,2021,140,32.0,173,0.65,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,5536.0
6339,S00STEDA,2021-02-11,2,11,2021,140,29.0,143,0.61,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,4147.0
6345,S00STEDA,2021-03-09,3,9,2021,140,28.0,128,0.61,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,3584.0
6351,S00STEDA,2021-04-10,4,10,2021,140,34.0,137,0.65,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,4658.0
6357,S00STEDA,2021-05-09,5,9,2021,140,53.0,143,0.64,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,7579.0
6363,S00STEDA,2021-06-11,6,11,2021,140,64.0,196,0.62,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,12544.0
6369,S00STEDA,2021-07-09,7,9,2021,140,69.0,181,0.63,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,12489.0
6375,S00STEDA,2021-08-10,8,10,2021,140,54.0,169,0.61,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,9126.0
6381,S00STEDA,2021-09-09,9,9,2021,140,37.0,138,0.62,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,5106.0
6387,S00STEDA,2021-10-11,10,11,2021,140,38.0,147,0.63,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,5586.0
6393,S00STEDA,2021-11-10,11,10,2021,140,74.0,167,0.64,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,12358.0
6399,S00STEDA,2021-12-09,12,9,2021,140,74.0,156,0.6,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,11544.0
6405,S00STEDA,2021-01-22,1,22,2021,140,37.0,81,0.54,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,2997.0
6411,S00STEDA,2021-02-22,2,22,2021,140,39.0,78,0.51,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,3042.0
6417,S00STEDA,2021-03-21,3,21,2021,140,42.0,65,0.51,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,2730.0
6423,S00STEDA,2021-04-22,4,22,2021,140,36.0,75,0.5,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,2700.0
6429,S00STEDA,2021-05-23,5,23,2021,140,51.0,83,0.51,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,4233.0
6435,S00STEDA,2021-06-22,6,22,2021,140,52.0,101,0.52,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,5252.0
6441,S00STEDA,2021-07-21,7,21,2021,140,50.0,115,0.54,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,5750.0
6447,S00STEDA,2021-08-22,8,22,2021,140,51.0,120,0.54,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,6120.0
6453,S00STEDA,2021-09-23,9,23,2021,140,49.0,74,0.52,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,3626.0
6459,S00STEDA,2021-10-22,10,22,2021,140,53.0,83,0.5,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,4399.0
6465,S00STEDA,2021-11-22,11,22,2021,140,66.0,80,0.54,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,5280.0
6471,S00STEDA,2021-12-21,12,21,2021,140,64.0,98,0.53,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,6272.0
6477,S00STEDA,2021-01-20,1,20,2021,140,29.0,158,0.62,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,4582.0
6483,S00STEDA,2021-02-18,2,18,2021,140,24.0,125,0.6,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,3000.0
6489,S00STEDA,2021-03-16,3,16,2021,140,24.0,123,0.62,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,2952.0
6495,S00STEDA,2021-04-17,4,17,2021,140,28.0,124,0.61,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,3472.0
6501,S00STEDA,2021-05-16,5,16,2021,140,47.0,140,0.64,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,6580.0
6507,S00STEDA,2021-06-18,6,18,2021,140,60.0,188,0.63,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,11280.0
6513,S00STEDA,2021-07-16,7,16,2021,140,61.0,176,0.61,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,10736.0
6519,S00STEDA,2021-08-17,8,17,2021,140,53.0,169,0.65,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,8957.0
6525,S00STEDA,2021-09-16,9,16,2021,140,32.0,130,0.62,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,4160.0
6531,S00STEDA,2021-10-18,10,18,2021,140,33.0,124,0.64,Online,Women's Apparel,Sports Direct,South,Texas,Dallas,4092.0
6537,S00STEHO,2021-11-17,11,17,2021,140,68.0,158,0.61,Online,Women's Apparel,Sports Direct,South,Texas,Houston,10744.0
6543,S00STEHO,2021-12-16,12,16,2021,140,71.0,144,0.61,Online,Women's Apparel,Sports Direct,South,Texas,Houston,10224.0
6549,S00STEHO,2021-01-23,1,23,2021,140,23.0,122,0.52,Online,Women's Apparel,Sports Direct,South,Texas,Houston,2806.0
6555,S00STEHO,2021-02-21,2,21,2021,140,19.0,115,0.54,Online,Women's Apparel,Sports Direct,South,Texas,Houston,2185.0
6561,S00STEHO,2021-03-19,3,19,2021,140,24.0,102,0.51,Online,Women's Apparel,Sports Direct,South,Texas,Houston,2448.0
6567,S00STEHO,2021-04-20,4,20,2021,140,28.0,116,0.51,Online,Women's Apparel,Sports Direct,South,Texas,Houston,3248.0
6573,S00STEHO,2021-05-19,5,19,2021,140,44.0,111,0.55,Online,Women's Apparel,Sports Direct,South,Texas,Houston,4884.0
6579,S00STEHO,2021-06-21,6,21,2021,140,54.0,160,0.54,Online,Women's Apparel,Sports Direct,South,Texas,Houston,8640.0
6585,S00STEHO,2021-07-19,7,19,2021,140,63.0,150,0.54,Online,Women's Apparel,Sports Direct,South,Texas,Houston,9450.0
6591,S00WIDBO,2021-08-20,8,20,2021,140,50.0,143,0.52,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,7150.0
6597,S00WIDBO,2021-09-19,9,19,2021,140,29.0,119,0.54,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,3451.0
6603,S00WIDBO,2021-10-21,10,21,2021,140,29.0,104,0.53,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,3016.0
6609,S00WIDBO,2021-11-20,11,20,2021,140,73.0,117,0.53,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,8541.0
6615,S00WIDBO,2021-12-19,12,19,2021,140,70.0,150,0.51,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,10500.0
6621,S00WIDBO,2021-01-23,1,23,2021,140,23.0,101,0.52,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,2323.0
6627,S00WIDBO,2021-02-21,2,21,2021,140,18.0,98,0.51,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,1764.0
6633,S00WIDBO,2021-03-19,3,19,2021,140,23.0,69,0.54,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,1587.0
6639,S00WIDBO,2021-04-20,4,20,2021,140,28.0,94,0.55,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,2632.0
6645,S00WIDBO,2021-05-19,5,19,2021,140,42.0,98,0.52,Online,Women's Apparel,Sports Direct,West,Idaho,Boise,4116.0
6651,W00SFLOR,2021-06-21,6,21,2021,140,55.0,124,0.51,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,6820.0
6651,W00SFLOR,2021-06-21,6,21,2021,140,55.0,124,0.51,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,6820.0
6657,W00SFLOR,2021-07-19,7,19,2021,140,61.0,142,0.54,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,8662.0
6657,W00SFLOR,2021-07-19,7,19,2021,140,61.0,142,0.54,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,8662.0
6663,W00SFLOR,2021-08-20,8,20,2021,140,50.0,124,0.52,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,6200.0
6663,W00SFLOR,2021-08-20,8,20,2021,140,50.0,124,0.52,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,6200.0
6669,W00SFLOR,2021-09-19,9,19,2021,140,28.0,91,0.52,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2548.0
6669,W00SFLOR,2021-09-19,9,19,2021,140,28.0,91,0.52,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2548.0
6675,W00SFLOR,2021-10-21,10,21,2021,140,29.0,91,0.55,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2639.0
6675,W00SFLOR,2021-10-21,10,21,2021,140,29.0,91,0.55,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2639.0
6681,W00SFLOR,2021-11-20,11,20,2021,140,72.0,105,0.5,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,7560.0
6681,W00SFLOR,2021-11-20,11,20,2021,140,72.0,105,0.5,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,7560.0
6687,W00SFLOR,2021-12-19,12,19,2021,140,68.0,123,0.5,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,8364.0
6687,W00SFLOR,2021-12-19,12,19,2021,140,68.0,123,0.5,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,8364.0
6693,W00SFLOR,2021-01-16,1,16,2021,140,23.0,102,0.5,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2346.0
6693,W00SFLOR,2021-01-16,1,16,2021,140,23.0,102,0.5,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2346.0
6699,W00SFLOR,2021-02-14,2,14,2021,140,18.0,98,0.49,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,1764.0
6699,W00SFLOR,2021-02-14,2,14,2021,140,18.0,98,0.49,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,1764.0
6705,W00SFLOR,2021-03-12,3,12,2021,140,23.0,65,0.5,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,1495.0
6705,W00SFLOR,2021-03-12,3,12,2021,140,23.0,65,0.5,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,1495.0
6711,W00SFLOR,2021-04-13,4,13,2021,140,29.0,81,0.49,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2349.0
6711,W00SFLOR,2021-04-13,4,13,2021,140,29.0,81,0.49,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2349.0
6717,W00SFLOR,2021-05-12,5,12,2021,140,42.0,94,0.45,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,3948.0
6717,W00SFLOR,2021-05-12,5,12,2021,140,42.0,94,0.45,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,3948.0
6723,W00SFLOR,2021-06-14,6,14,2021,140,58.0,117,0.49,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,6786.0
6723,W00SFLOR,2021-06-14,6,14,2021,140,58.0,117,0.49,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,6786.0
6729,W00SFLOR,2021-07-12,7,12,2021,140,60.0,140,0.49,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,8400.0
6729,W00SFLOR,2021-07-12,7,12,2021,140,60.0,140,0.49,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,8400.0
6735,W00SFLOR,2021-08-13,8,13,2021,140,52.0,113,0.5,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,5876.0
6735,W00SFLOR,2021-08-13,8,13,2021,140,52.0,113,0.5,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,5876.0
6741,W00SFLOR,2021-09-12,9,12,2021,140,29.0,94,0.49,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2726.0
6741,W00SFLOR,2021-09-12,9,12,2021,140,29.0,94,0.49,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2726.0
6747,W00SFLOR,2021-10-14,10,14,2021,140,28.0,90,0.48,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2520.0
6747,W00SFLOR,2021-10-14,10,14,2021,140,28.0,90,0.48,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2520.0
6753,W00SFLOR,2021-11-13,11,13,2021,140,73.0,88,0.46,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,6424.0
6753,W00SFLOR,2021-11-13,11,13,2021,140,73.0,88,0.46,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,6424.0
6759,W00SFLOR,2021-12-12,12,12,2021,140,68.0,112,0.46,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,7616.0
6759,W00SFLOR,2021-12-12,12,12,2021,140,68.0,112,0.46,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,7616.0
6765,W00SFLOR,2021-01-12,1,12,2021,140,37.0,72,0.55,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2664.0
6765,W00SFLOR,2021-01-12,1,12,2021,140,37.0,72,0.55,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2664.0
6771,W00SFLOR,2021-02-12,2,12,2021,140,32.0,80,0.55,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2560.0
6771,W00SFLOR,2021-02-12,2,12,2021,140,32.0,80,0.55,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2560.0
6777,W00SFLOR,2021-03-11,3,11,2021,140,37.0,59,0.53,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2183.0
6777,W00SFLOR,2021-03-11,3,11,2021,140,37.0,59,0.53,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2183.0
6783,W00SFLOR,2021-04-12,4,12,2021,140,48.0,61,0.53,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,2928.0
6783,W00SFLOR,2021-04-12,4,12,2021,140,48.0,61,0.53,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,2928.0
6789,W00SFLOR,2021-05-13,5,13,2021,140,58.0,68,0.51,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,3944.0
6789,W00SFLOR,2021-05-13,5,13,2021,140,58.0,68,0.51,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,3944.0
6795,W00SFLOR,2021-06-12,6,12,2021,140,50.0,94,0.53,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,4700.0
6795,W00SFLOR,2021-06-12,6,12,2021,140,50.0,94,0.53,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,4700.0
6801,W00WHAHO,2021-07-11,7,11,2021,140,53.0,94,0.53,Online,Women's Apparel,Walmart,West,Hawaii,Honolulu,4982.0
6807,W00WHAHO,2021-08-12,8,12,2021,140,53.0,88,0.5,Online,Women's Apparel,Walmart,West,Hawaii,Honolulu,4664.0
6813,W00WHAHO,2021-09-13,9,13,2021,140,46.0,65,0.5,Online,Women's Apparel,Walmart,West,Hawaii,Honolulu,2990.0
6819,W00WHAHO,2021-10-12,10,12,2021,140,55.0,70,0.55,Online,Women's Apparel,Walmart,West,Hawaii,Honolulu,3850.0
6825,W00WHAHO,2021-11-12,11,12,2021,140,61.0,65,0.5,Online,Women's Apparel,Walmart,West,Hawaii,Honolulu,3965.0
6831,W00WHAHO,2021-12-11,12,11,2021,140,64.0,75,0.52,Online,Women's Apparel,Walmart,West,Hawaii,Honolulu,4800.0
6837,W00WHAHO,2021-01-09,1,9,2021,140,33.0,72,0.51,Online,Women's Apparel,Walmart,West,Hawaii,Honolulu,2376.0
6843,W00SMIJA,2021-02-09,2,9,2021,140,23.0,69,0.51,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,1587.0
6849,W00NNENE,2021-03-08,3,8,2021,140,28.0,63,0.52,Online,Women's Apparel,Walmart,Northeast,New York,New York,1764.0
6855,W00NNENE,2021-04-09,4,9,2021,140,49.0,68,0.53,Online,Women's Apparel,Walmart,Northeast,New York,New York,3332.0
6861,W00NNENE,2021-05-10,5,10,2021,140,52.0,75,0.51,Online,Women's Apparel,Walmart,Northeast,New York,New York,3900.0
6867,W00NNENE,2021-06-09,6,9,2021,140,51.0,91,0.54,Online,Women's Apparel,Walmart,Northeast,New York,New York,4641.0
6873,W00NNENE,2021-07-08,7,8,2021,140,54.0,98,0.54,Online,Women's Apparel,Walmart,Northeast,New York,New York,5292.0
6879,W00NNENE,2021-08-09,8,9,2021,140,54.0,95,0.53,Online,Women's Apparel,Walmart,Northeast,New York,New York,5130.0
6885,W00NNENE,2021-09-10,9,10,2021,140,44.0,63,0.55,Online,Women's Apparel,Walmart,Northeast,New York,New York,2772.0
6891,W00NNENE,2021-10-09,10,9,2021,140,53.0,73,0.53,Online,Women's Apparel,Walmart,Northeast,New York,New York,3869.0
6897,W00NNENE,2021-11-09,11,9,2021,140,60.0,65,0.51,Online,Women's Apparel,Walmart,Northeast,New York,New York,3900.0
6903,W00NNENE,2021-12-08,12,8,2021,140,63.0,78,0.53,Online,Women's Apparel,Walmart,Northeast,New York,New York,4914.0
6909,W00STEHO,2021-01-06,1,6,2021,140,28.0,75,0.52,Online,Women's Apparel,Walmart,South,Texas,Houston,2100.0
6909,W00STEHO,2021-01-06,1,6,2021,140,28.0,75,0.52,Online,Women's Apparel,West Gear,South,Texas,Houston,2100.0
6915,W00SMIJA,2021-02-06,2,6,2021,140,14.0,68,0.54,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,952.0
6921,W00SMIJA,2021-03-05,3,5,2021,140,20.0,68,0.53,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,1360.0
6927,W00SMIJA,2021-04-06,4,6,2021,140,46.0,63,0.52,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,2898.0
6933,W00SMIJA,2021-05-07,5,7,2021,140,46.0,69,0.52,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,3174.0
6939,W00SMIJA,2021-06-06,6,6,2021,140,51.0,85,0.53,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,4335.0
6945,W00SMIJA,2021-07-05,7,5,2021,140,51.0,94,0.5,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,4794.0
6951,W00SMIJA,2021-08-06,8,6,2021,140,53.0,98,0.55,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,5194.0
6957,W00SMIJA,2021-09-07,9,7,2021,140,36.0,61,0.5,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,2196.0
6963,W00SMIJA,2021-10-06,10,6,2021,140,49.0,73,0.53,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,3577.0
6969,W00SMIJA,2021-11-06,11,6,2021,140,59.0,72,0.52,Online,Women's Apparel,Walmart,South,Mississippi,Jackson,4248.0
6975,W00SFLOR,2021-12-05,12,5,2021,140,59.0,88,0.55,Online,Women's Apparel,Walmart,Southeast,Florida,Orlando,5192.0
6975,W00SFLOR,2021-12-05,12,5,2021,140,59.0,88,0.55,Online,Women's Apparel,West Gear,Southeast,Florida,Orlando,5192.0
6981,W00SARLI,2021-01-03,1,3,2021,140,28.0,73,0.55,Online,Women's Apparel,Walmart,South,Arkansas,Little Rock,2044.0
6981,W00SARLI,2021-01-03,1,3,2021,140,28.0,73,0.55,Online,Women's Apparel,West Gear,South,Arkansas,Little Rock,2044.0
